max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.104,-0.038,0.066,0.142,0.082,-0.098,-0.016,0.18,0.112,-0.1,0.012,0.212,0.132,-0.072,0.06,0.204,0.126,-0.081,0.045,0.207,0.1,-0.062,0.038,0.162
0.052,-0.057,-0.005,0.109,0.07,-0.101,-0.031,0.171,0.116,-0.074,0.042,0.19,0.108,-0.041,0.067,0.149,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.084,-0.106,-0.022,0.19,0.032,-0.094,-0.062,0.126,0.018,-0.112,-0.094,0.13,0.112,-0.164,-0.052,0.276,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.122,-0.056,0.066,0.178,0.091,-0.078,0.013,0.169,0.124,-0.102,0.022,0.226,0.128,-0.074,0.054,0.202,0.141,-0.098,0.043,0.239,0.153,-0.078,0.075,0.231
0.368,-0.07,0.298,0.438,0.207,-0.124,0.083,0.331,0.384,-0.162,0.222,0.546,0.058,-0.593,-0.535,0.651,0.003,-0.004,-0.001,0.007,0.003,-0.002,0.001,0.005
0.068,-0.054,0.014,0.122,0.087,-0.112,-0.025,0.199,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005,0.089,-0.106,-0.017,0.195,0.126,-0.114,0.012,0.24
0.046,-0.07,-0.024,0.116,0.089,-0.086,0.003,0.175,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.084,-0.139,-0.055,0.223,0.066,-0.085,-0.019,0.151
0.112,-0.086,0.026,0.198,0.114,-0.1,0.014,0.214,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.1,-0.049,0.051,0.149,0.116,-0.102,0.014,0.218
0.002,-0.002,0.0,0.004,0.003,-0.002,0.001,0.005,0.114,-0.05,0.064,0.164,0.103,-0.064,0.039,0.167,0.098,-0.072,0.026,0.17,0.064,-0.076,-0.012,0.14
0.08,-0.12,-0.04,0.2,0.141,-0.144,-0.003,0.285,0.118,-0.102,0.016,0.22,0.107,-0.09,0.017,0.197,0.002,-0.002,0.0,0.004,0.002,-0.002,0.0,0.004
0.059,-0.152,-0.093,0.211,0.088,-12.289,-12.201,12.377,0.11,-0.099,0.011,0.209,4.096,-0.076,4.02,4.172,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.07,-0.117,-0.047,0.187,0.088,-0.081,0.007,0.169,0.058,-0.122,-0.064,0.18,0.078,-0.083,-0.005,0.161,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007
0.072,-0.108,-0.036,0.18,0.086,-0.078,0.008,0.164,0.066,-0.098,-0.032,0.164,0.098,-0.1,-0.002,0.198,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.1,-0.099,0.001,0.199,0.082,-0.06,0.022,0.142,0.119,-0.041,0.078,0.16,0.098,-0.066,0.032,0.164,0.003,-0.003,0.0,0.006,-0.001,-0.004,-0.005,0.003
0.068,-0.18,-0.112,0.248,0.132,-0.11,0.022,0.242,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005,0.066,-0.118,-0.052,0.184,0.08,-0.131,-0.051,0.211
0.108,-0.08,0.028,0.188,0.096,-0.079,0.017,0.175,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.162,-0.102,0.06,0.264,0.116,-0.084,0.032,0.2
0.068,-0.083,-0.015,0.151,0.112,-0.118,-0.006,0.23,0.103,-0.095,0.008,0.198,0.114,-0.078,0.036,0.192,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.048,-0.099,-0.051,0.147,0.072,-0.069,0.003,0.141,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.086,-0.122,-0.036,0.208,0.102,-0.108,-0.006,0.21
0.024,-0.141,-0.117,0.165,0.082,-0.07,0.012,0.152,0.003,-0.004,-0.001,0.007,0.003,-0.003,0.0,0.006,0.046,-0.122,-0.076,0.168,0.089,-0.126,-0.037,0.215
0.074,-0.032,0.042,0.106,0.1,-0.04,0.06,0.14,0.088,-0.08,0.008,0.168,0.112,-0.054,0.058,0.166,0.121,-0.132,-0.011,0.253,0.072,-0.099,-0.027,0.171
0.054,-0.104,-0.05,0.158,0.062,-0.094,-0.032,0.156,0.029,-0.154,-0.125,0.183,0.073,-0.129,-0.056,0.202,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.107,-0.066,0.041,0.173,0.072,-0.062,0.01,0.134,0.003,-0.005,-0.002,0.008,0.002,-0.002,0.0,0.004,0.123,-0.088,0.035,0.211,0.11,-0.106,0.004,0.216
0.073,-0.106,-0.033,0.179,0.084,-0.106,-0.022,0.19,0.1,-0.115,-0.015,0.215,0.077,-0.161,-0.084,0.238,0.028,-0.09,-0.062,0.118,0.089,-0.095,-0.006,0.184
0.1,-0.06,0.04,0.16,0.117,-0.076,0.041,0.193,0.151,-0.057,0.094,0.208,0.07,-0.079,-0.009,0.149,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.03,-0.097,-0.067,0.127,0.087,-0.102,-0.015,0.189,0.028,-0.12,-0.092,0.148,0.118,-0.139,-0.021,0.257,0.002,-0.003,-0.001,0.005,0.004,-0.002,0.002,0.006
0.132,-0.098,0.034,0.23,0.093,-0.088,0.005,0.181,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007,0.098,-0.139,-0.041,0.237,0.06,-0.12,-0.06,0.18
0.141,-0.04,0.101,0.181,0.084,-0.076,0.008,0.16,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005,0.13,-0.062,0.068,0.192,0.098,-0.062,0.036,0.16
0.122,-0.092,0.03,0.214,0.062,-0.118,-0.056,0.18,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006,0.106,-0.09,0.016,0.196,0.11,-0.104,0.006,0.214
0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.029,-0.102,-0.073,0.131,0.082,-0.058,0.024,0.14,0.082,-0.088,-0.006,0.17,0.084,-0.148,-0.064,0.232
0.066,-0.112,-0.046,0.178,0.058,-0.083,-0.025,0.141,0.066,-0.106,-0.04,0.172,0.066,-0.085,-0.019,0.151,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.122,-0.104,0.018,0.226,0.058,-0.078,-0.02,0.136,0.048,-0.098,-0.05,0.146,0.077,-0.095,-0.018,0.172,0.104,-0.07,0.034,0.174,0.058,-0.117,-0.059,0.175
0.114,-0.074,0.04,0.188,0.17,-0.083,0.087,0.253,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.082,-0.07,0.012,0.152,0.087,-0.057,0.03,0.144
0.077,-0.099,-0.022,0.176,0.112,-0.126,-0.014,0.238,0.13,-0.097,0.033,0.227,0.098,-0.094,0.004,0.192,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.112,-0.083,0.029,0.195,0.094,-0.088,0.006,0.182,0.124,-0.074,0.05,0.198,0.151,-0.11,0.041,0.261,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.056,-0.15,-0.094,0.206,0.076,-0.088,-0.012,0.164,0.002,-0.003,-0.001,0.005,0.003,-0.001,0.002,0.004,0.048,-0.144,-0.096,0.192,0.062,-0.092,-0.03,0.154
0.093,-0.104,-0.011,0.197,0.098,-0.092,0.006,0.19,0.136,-0.049,0.087,0.185,0.075,-0.062,0.013,0.137,0.001,-0.003,-0.002,0.004,0.001,-0.003,-0.002,0.004
0.016,-0.124,-0.108,0.14,0.048,-0.133,-0.085,0.181,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005,0.048,-0.117,-0.069,0.165,0.084,-0.078,0.006,0.162
0.082,-0.09,-0.008,0.172,0.14,-0.096,0.044,0.236,0.118,-0.065,0.053,0.183,0.08,-0.092,-0.012,0.172,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007
0.076,-0.099,-0.023,0.175,0.084,-0.084,0.0,0.168,0.059,-0.059,0.0,0.118,0.092,-0.141,-0.049,0.233,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.05,-0.124,-0.074,0.174,0.093,-0.138,-0.045,0.231,0.107,-0.146,-0.039,0.253,0.08,-0.141,-0.061,0.221
0.076,-0.072,0.004,0.148,0.08,-0.076,0.004,0.156,0.153,-0.067,0.086,0.22,0.077,-0.108,-0.031,0.185,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.102,-0.081,0.021,0.183,0.066,-0.064,0.002,0.13,0.04,-0.106,-0.066,0.146,0.116,-0.078,0.038,0.194,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.087,-0.102,-0.015,0.189,0.07,-0.108,-0.038,0.178,0.118,-0.076,0.042,0.194,0.071,-0.101,-0.03,0.172,0.005,-0.001,0.004,0.006,0.003,-0.003,0.0,0.006
0.08,-0.122,-0.042,0.202,0.084,-0.072,0.012,0.156,0.048,-0.057,-0.009,0.105,0.068,-0.09,-0.022,0.158,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
0.052,-0.094,-0.042,0.146,0.104,-0.072,0.032,0.176,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007,0.105,-0.102,0.003,0.207,0.046,-0.059,-0.013,0.105
0.077,-0.062,0.015,0.139,0.086,-0.08,0.006,0.166,0.119,-0.065,0.054,0.184,0.164,-0.127,0.037,0.291,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
0.106,-0.068,0.038,0.174,0.096,-0.057,0.039,0.153,0.075,-0.07,0.005,0.145,0.073,-0.081,-0.008,0.154,0.11,-0.078,0.032,0.188,0.091,-0.083,0.008,0.174
0.072,-0.131,-0.059,0.203,0.074,-0.097,-0.023,0.171,0.071,-0.116,-0.045,0.187,0.071,-0.132,-0.061,0.203,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.091,-0.102,-0.011,0.193,0.086,-0.086,0.0,0.172,0.075,-0.102,-0.027,0.177,0.088,-0.052,0.036,0.14,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.087,-0.078,0.009,0.165,0.1,-0.076,0.024,0.176,0.146,-0.129,0.017,0.275,0.088,-0.064,0.024,0.152,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.102,-0.062,0.04,0.164,0.089,-0.078,0.011,0.167,0.08,-0.07,0.01,0.15,0.112,-0.07,0.042,0.182,0.094,-0.076,0.018,0.17,0.092,-0.074,0.018,0.166
0.098,-0.08,0.018,0.178,0.147,-0.074,0.073,0.221,0.149,-0.05,0.099,0.199,0.104,-0.088,0.016,0.192,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.104,-0.036,0.068,0.14,0.13,-0.097,0.033,0.227,0.089,-0.067,0.022,0.156,0.128,-0.111,0.017,0.239,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
0.061,-0.086,-0.025,0.147,0.078,-0.081,-0.003,0.159,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.058,-0.101,-0.043,0.159,0.054,-0.086,-0.032,0.14
0.091,-0.088,0.003,0.179,0.064,-0.095,-0.031,0.159,0.016,-0.148,-0.132,0.164,0.121,-0.102,0.019,0.223,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.11,-0.104,0.006,0.214,0.105,-0.072,0.033,0.177,0.048,-0.116,-0.068,0.164,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005,0.08,-0.065,0.015,0.145
0.107,-0.062,0.045,0.169,0.087,-0.022,0.065,0.109,0.098,-0.049,0.049,0.147,0.103,-0.062,0.041,0.165,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.108,-0.076,0.032,0.184,0.089,-0.081,0.008,0.17,0.098,-0.041,0.057,0.139,0.066,-0.096,-0.03,0.162,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
0.103,-0.118,-0.015,0.221,0.07,-0.132,-0.062,0.202,0.068,-0.139,-0.071,0.207,0.08,-0.085,-0.005,0.165,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.107,-0.06,0.047,0.167,0.096,-0.085,0.011,0.181,0.09,-0.085,0.005,0.175,0.104,-0.126,-0.022,0.23,0.093,-0.101,-0.008,0.194,0.108,-0.067,0.041,0.175
0.042,-0.132,-0.09,0.174,0.08,-0.115,-0.035,0.195,0.084,-0.144,-0.06,0.228,0.066,-0.078,-0.012,0.144,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.042,-0.08,-0.038,0.122,0.078,-0.1,-0.022,0.178,0.062,-0.097,-0.035,0.159,0.082,-0.074,0.008,0.156,0.003,-0.004,-0.001,0.007,0.003,-0.002,0.001,0.005
0.08,-0.067,0.013,0.147,0.118,-0.067,0.051,0.185,0.116,-0.062,0.054,0.178,0.102,-0.092,0.01,0.194,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.052,-0.083,-0.031,0.135,0.074,-0.108,-0.034,0.182,0.013,-0.118,-0.105,0.131,0.061,-0.094,-0.033,0.155,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005
0.082,-0.163,-0.081,0.245,0.136,-0.126,0.01,0.262,0.11,-0.072,0.038,0.182,0.11,-0.118,-0.008,0.228,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
0.071,-0.084,-0.013,0.155,0.087,-0.058,0.029,0.145,0.088,-0.074,0.014,0.162,0.092,-0.106,-0.014,0.198,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.082,-0.101,-0.019,0.183,0.059,-0.085,-0.026,0.144,0.024,-0.133,-0.109,0.157,0.072,-0.096,-0.024,0.168,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.074,-0.065,0.009,0.139,0.071,-0.086,-0.015,0.157,0.126,-0.044,0.082,0.17,0.084,-0.069,0.015,0.153,0.001,-0.003,-0.002,0.004,0.003,-0.003,0.0,0.006
0.104,-0.068,0.036,0.172,0.092,-0.094,-0.002,0.186,0.025,-0.092,-0.067,0.117,0.061,-0.062,-0.001,0.123,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.107,-0.115,-0.008,0.222,0.092,-0.095,-0.003,0.187,0.128,-0.102,0.026,0.23,0.066,-0.092,-0.026,0.158,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.11,-0.041,0.069,0.151,0.105,-0.038,0.067,0.143,0.168,-0.044,0.124,0.212,0.108,-0.05,0.058,0.158,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.066,-0.108,-0.042,0.174,0.052,-0.104,-0.052,0.156,0.046,-0.102,-0.056,0.148,0.07,-0.085,-0.015,0.155,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.06,-0.086,-0.026,0.146,0.094,-0.084,0.01,0.178,0.128,-0.072,0.056,0.2,0.09,-0.052,0.038,0.142,-0.001,-0.004,-0.005,0.003,0.003,-0.002,0.001,0.005
0.09,-0.092,-0.002,0.182,0.08,-0.12,-0.04,0.2,0.077,-0.042,0.035,0.119,0.054,-0.07,-0.016,0.124,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.107,-0.088,0.019,0.195,0.128,-0.092,0.036,0.22,0.08,-0.083,-0.003,0.163,0.059,-0.054,0.005,0.113,0.003,-0.001,0.002,0.004,0.003,-0.002,0.001,0.005
0.1,-0.046,0.054,0.146,0.068,-0.067,0.001,0.135,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.076,-0.083,-0.007,0.159,0.062,-0.072,-0.01,0.134
0.1,-0.144,-0.044,0.244,0.086,-0.088,-0.002,0.174,-0.001,-0.004,-0.005,0.003,0.002,-0.002,0.0,0.004,0.046,-0.135,-0.089,0.181,0.1,-0.09,0.01,0.19
0.102,-0.076,0.026,0.178,0.107,-0.086,0.021,0.193,0.155,-0.052,0.103,0.207,0.104,-0.116,-0.012,0.22,0.088,-0.132,-0.044,0.22,0.116,-0.062,0.054,0.178
0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006,0.134,-0.043,0.091,0.177,0.075,-0.064,0.011,0.139,0.048,-0.059,-0.011,0.107,0.128,-0.074,0.054,0.202
0.066,-0.082,-0.016,0.148,0.11,-0.113,-0.003,0.223,0.046,-0.126,-0.08,0.172,0.08,-0.086,-0.006,0.166,-0.001,-0.004,-0.005,0.003,0.001,-0.004,-0.003,0.005
0.154,-0.036,0.118,0.19,0.122,-0.082,0.04,0.204,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.11,-0.074,0.036,0.184,0.11,-0.097,0.013,0.207
0.13,-0.095,0.035,0.225,0.061,-0.074,-0.013,0.135,0.061,-0.104,-0.043,0.165,0.1,-0.118,-0.018,0.218,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.054,-0.102,-0.048,0.156,0.117,-0.09,0.027,0.207,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.08,-0.129,-0.049,0.209,0.06,-0.072,-0.012,0.132
0.04,-0.159,-0.119,0.199,0.075,-0.122,-0.047,0.197,0.032,-0.139,-0.107,0.171,0.074,-0.098,-0.024,0.172,-0.001,-0.004,-0.005,0.003,0.002,-0.004,-0.002,0.006
0.106,-0.024,0.082,0.13,0.066,-0.113,-0.047,0.179,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.132,-0.062,0.07,0.194,0.132,-0.094,0.038,0.226
0.075,-0.128,-0.053,0.203,0.066,-0.167,-0.101,0.233,0.04,-0.148,-0.108,0.188,0.088,-0.118,-0.03,0.206,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.066,-0.132,-0.066,0.198,0.093,-0.092,0.001,0.185,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007,0.084,-0.104,-0.02,0.188,0.068,-0.074,-0.006,0.142
0.071,-0.086,-0.015,0.157,0.091,-0.086,0.005,0.177,0.08,-0.025,0.055,0.105,0.132,-0.072,0.06,0.204,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.05,-0.079,-0.029,0.129,0.098,-0.122,-0.024,0.22,0.074,-0.113,-0.039,0.187,0.08,-0.072,0.008,0.152,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.06,-0.067,-0.007,0.127,0.074,-0.084,-0.01,0.158,0.106,-0.101,0.005,0.207,0.1,-0.113,-0.013,0.213,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.05,-0.154,-0.104,0.204,0.093,-0.074,0.019,0.167,0.07,-0.09,-0.02,0.16,0.056,-0.122,-0.066,0.178,0.032,-0.104,-0.072,0.136,0.093,-0.1,-0.007,0.193
0.089,-0.108,-0.019,0.197,0.093,-0.054,0.039,0.147,0.091,-0.04,0.051,0.131,0.071,-0.078,-0.007,0.149,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.102,-0.07,0.032,0.172,0.116,-0.118,-0.002,0.234,0.08,-0.146,-0.066,0.226,0.091,-0.078,0.013,0.169,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.066,-0.081,-0.015,0.147,0.122,-0.07,0.052,0.192,0.094,-0.065,0.029,0.159,0.075,-0.09,-0.015,0.165,0.001,-0.003,-0.002,0.004,0.002,-0.004,-0.002,0.006
0.132,-0.067,0.065,0.199,0.136,-0.054,0.082,0.19,0.116,-0.092,0.024,0.208,0.14,-0.092,0.048,0.232,0.121,-0.052,0.069,0.173,0.082,-0.088,-0.006,0.17
0.134,-0.06,0.074,0.194,0.07,-0.07,0.0,0.14,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.116,-0.05,0.066,0.166,0.1,-0.08,0.02,0.18
0.087,-0.104,-0.017,0.191,0.066,-0.132,-0.066,0.198,-0.004,-0.148,-0.152,0.144,0.062,-0.159,-0.097,0.221,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.042,-0.099,-0.057,0.141,0.112,-0.108,0.004,0.22,0.088,-0.127,-0.039,0.215,0.061,-0.131,-0.07,0.192,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.07,-0.059,0.011,0.129,0.103,-0.072,0.031,0.175,0.121,-0.046,0.075,0.167,0.092,-0.049,0.043,0.141,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.03,-0.112,-0.082,0.142,0.105,-0.09,0.015,0.195,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.029,-0.141,-0.112,0.17,0.045,-0.086,-0.041,0.131
0.128,-0.083,0.045,0.211,0.093,-0.06,0.033,0.153,0.114,-0.07,0.044,0.184,0.103,-0.09,0.013,0.193,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
0.088,-0.101,-0.013,0.189,0.068,-0.09,-0.022,0.158,0.084,-0.065,0.019,0.149,0.058,-0.099,-0.041,0.157,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.103,-0.072,0.031,0.175,0.068,-0.115,-0.047,0.183,0.116,-0.021,0.095,0.137,0.068,-0.108,-0.04,0.176,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.096,-0.1,-0.004,0.196,0.124,-0.056,0.068,0.18,0.11,-0.052,0.058,0.162,0.124,-0.07,0.054,0.194,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
0.112,-0.1,0.012,0.212,0.112,-0.12,-0.008,0.232,0.086,-0.088,-0.002,0.174,0.089,-0.122,-0.033,0.211,0.086,-0.138,-0.052,0.224,0.082,-0.096,-0.014,0.178
0.038,-0.106,-0.068,0.144,0.068,-0.086,-0.018,0.154,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,0.054,-0.108,-0.054,0.162,0.073,-0.09,-0.017,0.163
0.088,-0.088,0.0,0.176,0.086,-0.158,-0.072,0.244,0.071,-0.1,-0.029,0.171,0.084,-0.126,-0.042,0.21,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.086,-0.09,-0.004,0.176,0.14,-0.095,0.045,0.235,0.104,-0.07,0.034,0.174,0.117,-0.065,0.052,0.182,0.001,-0.005,-0.004,0.006,0.002,-0.002,0.0,0.004
0.13,-0.124,0.006,0.254,0.08,-0.136,-0.056,0.216,0.054,-0.142,-0.088,0.196,0.074,-0.111,-0.037,0.185,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007
0.084,-0.086,-0.002,0.17,0.105,-0.122,-0.017,0.227,0.103,-0.118,-0.015,0.221,0.11,-0.135,-0.025,0.245,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.08,-0.135,-0.055,0.215,0.106,-0.102,0.004,0.208,0.05,-0.097,-0.047,0.147,0.084,-0.078,0.006,0.162,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.119,-0.118,0.001,0.237,0.154,-0.124,0.03,0.278,0.068,-0.131,-0.063,0.199,0.092,-0.086,0.006,0.178,0.003,-0.002,0.001,0.005,0.002,-0.002,0.0,0.004
0.156,-0.09,0.066,0.246,0.098,-0.07,0.028,0.168,0.12,-0.095,0.025,0.215,0.14,-0.057,0.083,0.197,0.173,-0.057,0.116,0.23,0.13,-0.086,0.044,0.216
0.024,-0.135,-0.111,0.159,0.06,-0.127,-0.067,0.187,0.078,-0.127,-0.049,0.205,0.073,-0.118,-0.045,0.191,0.024,-0.169,-0.145,0.193,0.076,-0.108,-0.032,0.184
0.052,-0.129,-0.077,0.181,0.074,-0.088,-0.014,0.162,0.068,-0.07,-0.002,0.138,0.066,-0.078,-0.012,0.144,0.009,-0.122,-0.113,0.131,0.082,-0.1,-0.018,0.182
0.048,-0.102,-0.054,0.15,0.098,-0.092,0.006,0.19,0.108,-0.072,0.036,0.18,0.077,-0.074,0.003,0.151,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
13.312,-0.101,13.211,13.413,0.146,-4.096,-3.95,4.242,11.264,-0.122,11.142,11.386,1.024,-0.118,0.906,1.142,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.122,-0.088,0.034,0.21,0.082,-0.139,-0.057,0.221,0.122,-0.074,0.048,0.196,0.114,-0.059,0.055,0.173,0.12,-0.072,0.048,0.192,0.086,-0.098,-0.012,0.184
0.071,-0.096,-0.025,0.167,0.077,-0.062,0.015,0.139,0.11,-0.065,0.045,0.175,0.108,-0.084,0.024,0.192,0.082,-0.11,-0.028,0.192,0.103,-0.076,0.027,0.179
0.07,-0.108,-0.038,0.178,0.102,-0.066,0.036,0.168,0.061,-0.102,-0.041,0.163,0.056,-0.094,-0.038,0.15,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
0.042,-0.07,-0.028,0.112,0.074,-0.108,-0.034,0.182,0.061,-0.111,-0.05,0.172,0.064,-0.079,-0.015,0.143,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.098,-0.12,-0.022,0.218,0.138,-0.04,0.098,0.178,0.08,-0.104,-0.024,0.184,0.004,-0.002,0.002,0.006,0.002,-0.004,-0.002,0.006,0.086,-0.084,0.002,0.17
0.112,-0.106,0.006,0.218,0.087,-0.118,-0.031,0.205,0.064,-0.115,-0.051,0.179,0.096,-0.102,-0.006,0.198,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.066,-0.072,-0.006,0.138,0.106,-0.097,0.009,0.203,0.114,-0.05,0.064,0.164,0.104,-0.112,-0.008,0.216,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
0.104,-0.096,0.008,0.2,0.073,-0.139,-0.066,0.212,0.072,-0.132,-0.06,0.204,0.059,-0.067,-0.008,0.126,-0.002,-0.005,-0.007,0.003,0.002,-0.002,0.0,0.004
0.105,-0.085,0.02,0.19,0.08,-0.088,-0.008,0.168,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006,0.092,-0.122,-0.03,0.214,0.08,-0.076,0.004,0.156
0.048,-0.058,-0.01,0.106,0.086,-0.083,0.003,0.169,0.044,-0.122,-0.078,0.166,0.116,-0.102,0.014,0.218,0.002,-0.002,0.0,0.004,0.003,-0.003,0.0,0.006
0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.112,-0.052,0.06,0.164,0.112,-0.059,0.053,0.171,0.132,-0.076,0.056,0.208,0.096,-0.046,0.05,0.142
0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.09,-0.074,0.016,0.164,0.098,-0.066,0.032,0.164,0.116,-0.096,0.02,0.212,0.084,-0.06,0.024,0.144
0.09,-0.094,-0.004,0.184,0.087,-0.062,0.025,0.149,0.086,-0.07,0.016,0.156,0.1,-0.08,0.02,0.18,0.086,-0.072,0.014,0.158,0.003,-0.004,-0.001,0.007
0.001,-0.004,-0.003,0.005,0.0,-0.004,-0.004,0.004,0.064,-0.104,-0.04,0.168,0.07,-0.062,0.008,0.132,0.071,-0.046,0.025,0.117,0.076,-0.088,-0.012,0.164
0.098,-0.022,0.076,0.12,0.106,-0.062,0.044,0.168,0.066,-0.076,-0.01,0.142,0.104,-0.095,0.009,0.199,0.066,-0.035,0.031,0.101,0.1,-0.146,-0.046,0.246
