max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.992,-0.966,0.026,1.958,1.155,-1.164,-0.009,2.319,1.102,-1.054,0.048,2.156,0.787,-0.747,0.04,1.534,0.639,-0.538,0.101,1.177,0.775,-0.686,0.089,1.461
0.746,-0.839,-0.093,1.585,0.594,-0.55,0.044,1.144,0.726,-0.67,0.056,1.396,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005,0.87,-0.906,-0.036,1.776
1.01,-1.116,-0.106,2.126,0.763,-0.752,0.011,1.515,0.642,-0.599,0.043,1.241,0.728,-0.676,0.052,1.404,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.075,-1.068,0.007,2.143,0.724,-0.741,-0.017,1.465,0.624,-0.538,0.086,1.162,0.672,-0.617,0.055,1.289,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.048,-0.97,0.078,2.018,0.763,-0.723,0.04,1.486,0.604,-0.554,0.05,1.158,0.769,-0.666,0.103,1.435,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.024,-1.006,0.018,2.03,0.746,-0.676,0.07,1.422,0.59,-0.562,0.028,1.152,0.679,-0.66,0.019,1.339,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.97,-1.02,-0.05,1.99,0.73,-0.734,-0.004,1.464,0.647,-0.56,0.087,1.207,0.734,-0.689,0.045,1.423,0.003,-0.004,-0.001,0.007,0.001,-0.003,-0.002,0.004
0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.972,-0.922,0.05,1.894,1.126,-1.153,-0.027,2.279,1.05,-1.079,-0.029,2.129,0.724,-0.74,-0.016,1.464
0.57,-0.589,-0.019,1.159,0.716,-0.708,0.008,1.424,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.806,-0.976,-0.17,1.782,1.072,-1.194,-0.122,2.266
0.622,-0.611,0.011,1.233,0.676,-0.733,-0.057,1.409,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.913,-0.878,0.035,1.791,1.183,-1.127,0.056,2.31
0.988,-0.998,-0.01,1.986,0.685,-0.692,-0.007,1.377,0.528,-0.556,-0.028,1.084,0.636,-0.634,0.002,1.27,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.006,-1.022,-0.016,2.028,0.718,-0.786,-0.068,1.504,0.584,-0.552,0.032,1.136,0.658,-0.682,-0.024,1.34,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.48,-0.606,-0.126,1.086,0.642,-0.726,-0.084,1.368,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.97,-0.918,0.052,1.888,1.105,-1.116,-0.011,2.221
1.0,-1.004,-0.004,2.004,0.73,-0.736,-0.006,1.466,0.588,-0.584,0.004,1.172,0.722,-0.709,0.013,1.431,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.812,-0.894,-0.082,1.706,1.099,-1.117,-0.018,2.216,0.928,-0.962,-0.034,1.89,0.661,-0.737,-0.076,1.398
1.024,-1.103,-0.079,2.127,0.647,-0.826,-0.179,1.473,0.504,-0.65,-0.146,1.154,0.636,-0.698,-0.062,1.334,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.03,-0.966,0.064,1.996,0.724,-0.678,0.046,1.402,0.566,-0.496,0.07,1.062,0.614,-0.626,-0.012,1.24,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.056,-0.821,0.235,1.877,1.22,-1.103,0.117,2.323,1.042,-0.989,0.053,2.031,0.765,-0.682,0.083,1.447,0.584,-0.436,0.148,1.02,0.764,-0.622,0.142,1.386
1.034,-1.016,0.018,2.05,0.748,-0.744,0.004,1.492,0.558,-0.644,-0.086,1.202,0.685,-0.81,-0.125,1.495,0.0,-0.004,-0.004,0.004,0.003,-0.003,0.0,0.006
1.046,-1.026,0.02,2.072,0.75,-0.788,-0.038,1.538,0.636,-0.607,0.029,1.243,0.75,-0.736,0.014,1.486,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.895,-0.843,0.052,1.738,1.122,-1.094,0.028,2.216,1.01,-1.0,0.01,2.01,0.811,-0.794,0.017,1.605,0.592,-0.571,0.021,1.163,0.656,-0.668,-0.012,1.324
0.564,-0.583,-0.019,1.147,0.648,-0.725,-0.077,1.373,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005,0.864,-0.878,-0.014,1.742,1.076,-1.086,-0.01,2.162
0.627,-0.538,0.089,1.165,0.71,-0.682,0.028,1.392,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.96,-0.941,0.019,1.901,1.132,-1.161,-0.029,2.293
1.046,-1.12,-0.074,2.166,0.74,-0.81,-0.07,1.55,0.478,-0.626,-0.148,1.104,0.618,-0.754,-0.136,1.372,0.002,-0.004,-0.002,0.006,0.003,-0.004,-0.001,0.007
0.933,-1.034,-0.101,1.967,0.68,-0.764,-0.084,1.444,0.514,-0.625,-0.111,1.139,0.664,-0.796,-0.132,1.46,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.02,-0.967,0.053,1.987,0.674,-0.754,-0.08,1.428,0.556,-0.492,0.064,1.048,0.734,-0.68,0.054,1.414,0.002,-0.005,-0.003,0.007,0.003,-0.004,-0.001,0.007
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.885,-0.856,0.029,1.741,1.054,-1.073,-0.019,2.127,0.994,-0.967,0.027,1.961,0.692,-0.756,-0.064,1.448
0.956,-1.012,-0.056,1.968,1.182,-1.214,-0.032,2.396,1.036,-1.102,-0.066,2.138,0.716,-0.788,-0.072,1.504,0.594,-0.588,0.006,1.182,0.728,-0.718,0.01,1.446
1.032,-1.016,0.016,2.048,0.759,-0.728,0.031,1.487,0.604,-0.528,0.076,1.132,0.666,-0.658,0.008,1.324,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.99,-0.991,-0.001,1.981,0.755,-0.802,-0.047,1.557,0.549,-0.578,-0.029,1.127,0.753,-0.68,0.073,1.433,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.934,-0.872,0.062,1.806,1.178,-1.124,0.054,2.302,1.038,-1.032,0.006,2.07,0.742,-0.713,0.029,1.455
0.604,-0.548,0.056,1.152,0.718,-0.706,0.012,1.424,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.982,-0.924,0.058,1.906,1.256,-1.129,0.127,2.385
0.915,-0.894,0.021,1.809,1.153,-1.071,0.082,2.224,0.998,-0.946,0.052,1.944,0.71,-0.786,-0.076,1.496,0.54,-0.594,-0.054,1.134,0.694,-0.754,-0.06,1.448
0.882,-0.914,-0.032,1.796,1.118,-1.154,-0.036,2.272,0.99,-1.094,-0.104,2.084,0.72,-0.778,-0.058,1.498,0.535,-0.644,-0.109,1.179,0.662,-0.691,-0.029,1.353
0.864,-0.81,0.054,1.674,1.083,-1.104,-0.021,2.187,0.982,-1.0,-0.018,1.982,0.724,-0.766,-0.042,1.49,0.539,-0.532,0.007,1.071,0.645,-0.65,-0.005,1.295
1.016,-1.044,-0.028,2.06,0.683,-0.75,-0.067,1.433,0.554,-0.554,0.0,1.108,0.698,-0.77,-0.072,1.468,-0.001,-0.006,-0.007,0.005,0.002,-0.003,-0.001,0.005
0.994,-0.922,0.072,1.916,1.172,-1.105,0.067,2.277,1.083,-0.986,0.097,2.069,0.765,-0.702,0.063,1.467,0.586,-0.558,0.028,1.144,0.68,-0.654,0.026,1.334
1.018,-1.133,-0.115,2.151,0.724,-0.802,-0.078,1.526,0.517,-0.739,-0.222,1.256,0.7,-0.742,-0.042,1.442,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
1.044,-1.054,-0.01,2.098,0.708,-0.766,-0.058,1.474,0.462,-0.642,-0.18,1.104,0.678,-0.723,-0.045,1.401,0.002,-0.004,-0.002,0.006,0.004,-0.002,0.002,0.006
1.064,-0.957,0.107,2.021,0.746,-0.7,0.046,1.446,0.549,-0.514,0.035,1.063,0.568,-0.674,-0.106,1.242,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.868,-0.896,-0.028,1.764,1.149,-1.174,-0.025,2.323,0.994,-1.062,-0.068,2.056,0.706,-0.749,-0.043,1.455,0.54,-0.53,0.01,1.07,0.625,-0.696,-0.071,1.321
0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.878,-0.973,-0.095,1.851,1.118,-1.188,-0.07,2.306,1.02,-1.099,-0.079,2.119,0.704,-0.754,-0.05,1.458
1.03,-0.97,0.06,2.0,0.738,-0.725,0.013,1.463,0.63,-0.567,0.063,1.197,0.7,-0.701,-0.001,1.401,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.018,-1.042,-0.024,2.06,0.774,-0.798,-0.024,1.572,0.592,-0.628,-0.036,1.22,0.694,-0.735,-0.041,1.429,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.537,-0.584,-0.047,1.121,0.677,-0.738,-0.061,1.415,0.003,-0.003,0.0,0.006,0.003,-0.001,0.002,0.004,0.82,-0.954,-0.134,1.774,1.095,-1.143,-0.048,2.238
1.036,-1.014,0.022,2.05,0.746,-0.75,-0.004,1.496,0.513,-0.618,-0.105,1.131,0.622,-0.732,-0.11,1.354,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.984,-0.992,-0.008,1.976,0.698,-0.849,-0.151,1.547,0.529,-0.621,-0.092,1.15,0.68,-0.734,-0.054,1.414,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
1.006,-0.996,0.01,2.002,0.722,-0.756,-0.034,1.478,0.612,-0.586,0.026,1.198,0.718,-0.646,0.072,1.364,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.616,-0.621,-0.005,1.237,0.75,-0.69,0.06,1.44,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005,0.877,-0.902,-0.025,1.779,1.162,-1.101,0.061,2.263
0.628,-0.544,0.084,1.172,0.722,-0.642,0.08,1.364,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.932,-0.936,-0.004,1.868,1.08,-1.182,-0.102,2.262
0.92,-0.979,-0.059,1.899,1.139,-1.136,0.003,2.275,1.0,-1.06,-0.06,2.06,0.665,-0.744,-0.079,1.409,0.5,-0.504,-0.004,1.004,0.614,-0.65,-0.036,1.264
0.988,-1.026,-0.038,2.014,0.73,-0.772,-0.042,1.502,0.524,-0.597,-0.073,1.121,0.688,-0.652,0.036,1.34,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.079,-0.996,0.083,2.075,0.822,-0.646,0.176,1.468,0.68,-0.472,0.208,1.152,0.744,-0.623,0.121,1.367,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.98,-1.068,-0.088,2.048,0.764,-0.772,-0.008,1.536,0.586,-0.638,-0.052,1.224,0.718,-0.756,-0.038,1.474,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005
1.076,-1.018,0.058,2.094,0.791,-0.788,0.003,1.579,0.618,-0.548,0.07,1.166,0.722,-0.686,0.036,1.408,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
0.61,-0.534,0.076,1.144,0.72,-0.613,0.107,1.333,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006,0.896,-0.878,0.018,1.774,1.166,-1.095,0.071,2.261
1.024,-1.036,-0.012,2.06,0.726,-0.786,-0.06,1.512,0.564,-0.636,-0.072,1.2,0.706,-0.644,0.062,1.35,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.844,-0.975,-0.131,1.819,1.038,-1.162,-0.124,2.2,1.026,-1.004,0.022,2.03,0.716,-0.734,-0.018,1.45,0.522,-0.626,-0.104,1.148,0.708,-0.69,0.018,1.398
0.996,-1.036,-0.04,2.032,0.71,-0.764,-0.054,1.474,0.531,-0.617,-0.086,1.148,0.662,-0.684,-0.022,1.346,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
0.608,-0.582,0.026,1.19,0.7,-0.695,0.005,1.395,0.004,-0.002,0.002,0.006,0.002,-0.004,-0.002,0.006,0.944,-0.852,0.092,1.796,1.153,-1.068,0.085,2.221
1.042,-0.914,0.128,1.956,0.772,-0.756,0.016,1.528,0.578,-0.579,-0.001,1.157,0.694,-0.644,0.05,1.338,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.04,-1.078,-0.038,2.118,0.812,-0.818,-0.006,1.63,0.556,-0.588,-0.032,1.144,0.704,-0.729,-0.025,1.433,-0.001,-0.004,-0.005,0.003,0.001,-0.004,-0.003,0.005
0.844,-0.892,-0.048,1.736,1.146,-1.084,0.062,2.23,1.04,-1.002,0.038,2.042,0.714,-0.636,0.078,1.35,0.471,-0.506,-0.035,0.977,0.637,-0.623,0.014,1.26
1.085,-1.127,-0.042,2.212,0.746,-0.715,0.031,1.461,0.592,-0.583,0.009,1.175,0.767,-0.676,0.091,1.443,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.948,-0.936,0.012,1.884,1.161,-1.124,0.037,2.285,1.093,-1.022,0.071,2.115,0.776,-0.768,0.008,1.544,0.604,-0.591,0.013,1.195,0.73,-0.699,0.031,1.429
0.001,-0.003,-0.002,0.004,0.003,-0.001,0.002,0.004,0.885,-0.94,-0.055,1.825,1.202,-1.143,0.059,2.345,1.046,-1.087,-0.041,2.133,0.746,-0.737,0.009,1.483
0.998,-0.846,0.152,1.844,1.226,-1.067,0.159,2.293,1.125,-1.018,0.107,2.143,0.779,-0.727,0.052,1.506,0.592,-0.595,-0.003,1.187,0.769,-0.599,0.17,1.368
1.188,-1.058,0.13,2.246,1.056,-0.94,0.116,1.996,0.774,-0.67,0.104,1.444,0.598,-0.45,0.148,1.048,0.72,-0.707,0.013,1.427,0.002,-0.003,-0.001,0.005
1.076,-1.075,0.001,2.151,0.71,-0.702,0.008,1.412,0.506,-0.482,0.024,0.988,0.631,-0.693,-0.062,1.324,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
0.966,-1.03,-0.064,1.996,0.708,-0.746,-0.038,1.454,0.508,-0.556,-0.048,1.064,0.696,-0.642,0.054,1.338,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.532,-0.642,-0.11,1.174,0.664,-0.746,-0.082,1.41,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.872,-0.92,-0.048,1.792,1.102,-1.126,-0.024,2.228
0.98,-1.014,-0.034,1.994,0.702,-0.77,-0.068,1.472,0.576,-0.591,-0.015,1.167,0.664,-0.702,-0.038,1.366,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
1.044,-1.067,-0.023,2.111,0.639,-0.766,-0.127,1.405,0.515,-0.51,0.005,1.025,0.669,-0.658,0.011,1.327,0.004,-0.003,0.001,0.007,0.001,-0.003,-0.002,0.004
1.054,-1.024,0.03,2.078,0.761,-0.735,0.026,1.496,0.663,-0.512,0.151,1.175,0.656,-0.714,-0.058,1.37,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.069,-1.038,0.031,2.107,0.807,-0.784,0.023,1.591,0.683,-0.609,0.074,1.292,0.73,-0.698,0.032,1.428,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
0.982,-0.977,0.005,1.959,0.662,-0.756,-0.094,1.418,0.62,-0.601,0.019,1.221,0.653,-0.717,-0.064,1.37,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.02,-0.92,0.1,1.94,0.679,-0.66,0.019,1.339,0.5,-0.595,-0.095,1.095,0.631,-0.614,0.017,1.245,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.534,-0.65,-0.116,1.184,0.708,-0.648,0.06,1.356,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.889,-0.961,-0.072,1.85,1.186,-1.106,0.08,2.292
1.052,-0.995,0.057,2.047,0.854,-0.704,0.15,1.558,0.677,-0.586,0.091,1.263,0.79,-0.686,0.104,1.476,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
1.008,-1.04,-0.032,2.048,0.764,-0.78,-0.016,1.544,0.673,-0.584,0.089,1.257,0.764,-0.692,0.072,1.456,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.01,-0.948,0.062,1.958,0.755,-0.717,0.038,1.472,0.602,-0.552,0.05,1.154,0.7,-0.662,0.038,1.362,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
0.616,-0.596,0.02,1.212,0.686,-0.609,0.077,1.295,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.974,-0.855,0.119,1.829,1.179,-1.104,0.075,2.283
1.064,-1.044,0.02,2.108,0.798,-0.756,0.042,1.554,0.592,-0.584,0.008,1.176,0.728,-0.684,0.044,1.412,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.998,-1.024,-0.026,2.022,0.744,-0.81,-0.066,1.554,0.59,-0.668,-0.078,1.258,0.696,-0.774,-0.078,1.47,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.012,-0.977,0.035,1.989,0.704,-0.78,-0.076,1.484,0.578,-0.634,-0.056,1.212,0.726,-0.744,-0.018,1.47,0.0,-0.005,-0.005,0.005,0.002,-0.004,-0.002,0.006
0.755,-0.822,-0.067,1.577,0.576,-0.688,-0.112,1.264,0.714,-0.674,0.04,1.388,0.001,-0.005,-0.004,0.006,0.003,-0.002,0.001,0.005,0.914,-0.908,0.006,1.822
0.92,-0.869,0.051,1.789,1.125,-1.15,-0.025,2.275,1.042,-0.979,0.063,2.021,0.736,-0.744,-0.008,1.48,0.622,-0.556,0.066,1.178,0.635,-0.652,-0.017,1.287
1.032,-1.052,-0.02,2.084,0.781,-0.749,0.032,1.53,0.53,-0.546,-0.016,1.076,0.658,-0.75,-0.092,1.408,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.014,-1.024,-0.01,2.038,0.74,-0.733,0.007,1.473,0.588,-0.546,0.042,1.134,0.671,-0.686,-0.015,1.357,0.004,-0.002,0.002,0.006,0.003,-0.002,0.001,0.005
1.085,-0.982,0.103,2.067,0.76,-0.722,0.038,1.482,0.598,-0.58,0.018,1.178,0.716,-0.684,0.032,1.4,0.002,-0.005,-0.003,0.007,0.002,-0.004,-0.002,0.006
0.966,-1.048,-0.082,2.014,0.746,-0.724,0.022,1.47,0.552,-0.606,-0.054,1.158,0.677,-0.694,-0.017,1.371,0.001,-0.006,-0.005,0.007,0.002,-0.004,-0.002,0.006
1.0,-0.981,0.019,1.981,0.793,-0.766,0.027,1.559,0.61,-0.65,-0.04,1.26,0.78,-0.717,0.063,1.497,0.002,-0.003,-0.001,0.005,0.0,-0.004,-0.004,0.004
1.022,-0.999,0.023,2.021,0.856,-0.74,0.116,1.596,0.658,-0.605,0.053,1.263,0.765,-0.672,0.093,1.437,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
2.24,-0.601,1.639,2.841,1.006,-0.664,0.342,1.67,1.023,-0.003,1.02,1.026,0.416,-0.002,0.414,0.418,0.944,-0.867,0.077,1.811,1.042,-1.01,0.032,2.052
0.933,-0.906,0.027,1.839,1.113,-1.168,-0.055,2.281,1.042,-1.002,0.04,2.044,0.812,-0.776,0.036,1.588,0.606,-0.496,0.11,1.102,0.714,-0.67,0.044,1.384
0.99,-1.048,-0.058,2.038,0.766,-0.749,0.017,1.515,0.614,-0.5,0.114,1.114,0.71,-0.712,-0.002,1.422,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
1.046,-0.971,0.075,2.017,0.826,-0.742,0.084,1.568,0.59,-0.56,0.03,1.15,0.69,-0.786,-0.096,1.476,0.003,-0.001,0.002,0.004,0.002,-0.004,-0.002,0.006
1.072,-0.99,0.082,2.062,0.762,-0.723,0.039,1.485,0.545,-0.53,0.015,1.075,0.667,-0.622,0.045,1.289,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.598,-0.638,-0.04,1.236,0.662,-0.715,-0.053,1.377,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.946,-0.978,-0.032,1.924,1.196,-1.166,0.03,2.362
1.058,-1.042,0.016,2.1,0.814,-0.721,0.093,1.535,0.636,-0.536,0.1,1.172,0.724,-0.732,-0.008,1.456,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
1.083,-1.004,0.079,2.087,0.75,-0.729,0.021,1.479,0.578,-0.602,-0.024,1.18,0.696,-0.728,-0.032,1.424,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.008,-1.084,-0.076,2.092,0.828,-0.73,0.098,1.558,0.624,-0.571,0.053,1.195,0.726,-0.701,0.025,1.427,-0.002,-0.004,-0.006,0.002,0.003,-0.002,0.001,0.005
0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.912,-0.782,0.13,1.694,1.12,-1.07,0.05,2.19,1.044,-0.995,0.049,2.039,0.714,-0.798,-0.084,1.512
1.02,-0.981,0.039,2.001,0.654,-0.611,0.043,1.265,0.507,-0.532,-0.025,1.039,0.651,-0.646,0.005,1.297,0.001,-0.005,-0.004,0.006,0.003,-0.003,0.0,0.006
0.91,-1.03,-0.12,1.94,0.671,-0.719,-0.048,1.39,0.555,-0.542,0.013,1.097,0.726,-0.676,0.05,1.402,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
0.435,-0.622,-0.187,1.057,0.572,-0.699,-0.127,1.271,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.793,-0.942,-0.149,1.735,1.04,-1.164,-0.124,2.204
0.625,-0.64,-0.015,1.265,0.748,-0.752,-0.004,1.5,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,1.022,-0.95,0.072,1.972,1.21,-1.202,0.008,2.412
0.905,-0.994,-0.089,1.899,0.654,-0.742,-0.088,1.396,0.52,-0.602,-0.082,1.122,0.606,-0.648,-0.042,1.254,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.918,-1.026,-0.108,1.944,1.097,-1.186,-0.089,2.283,1.004,-1.004,0.0,2.008,0.724,-0.748,-0.024,1.472,0.525,-0.602,-0.077,1.127,0.666,-0.68,-0.014,1.346
0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007,0.946,-0.914,0.032,1.86,1.083,-1.075,0.008,2.158,1.002,-1.058,-0.056,2.06,0.661,-0.752,-0.091,1.413
0.559,-0.587,-0.028,1.146,0.653,-0.689,-0.036,1.342,0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005,0.926,-0.839,0.087,1.765,1.103,-1.067,0.036,2.17
0.956,-1.04,-0.084,1.996,0.702,-0.734,-0.032,1.436,0.588,-0.514,0.074,1.102,0.682,-0.621,0.061,1.303,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
0.578,-0.603,-0.025,1.181,0.614,-0.656,-0.042,1.27,0.004,-0.003,0.001,0.007,0.002,-0.003,-0.001,0.005,0.856,-0.896,-0.04,1.752,1.112,-1.044,0.068,2.156
1.002,-1.058,-0.056,2.06,0.698,-0.77,-0.072,1.468,0.545,-0.599,-0.054,1.144,0.657,-0.739,-0.082,1.396,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.978,-0.95,0.028,1.928,0.762,-0.695,0.067,1.457,0.592,-0.508,0.084,1.1,0.759,-0.648,0.111,1.407,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
1.058,-1.044,0.014,2.102,0.755,-0.739,0.016,1.494,0.616,-0.638,-0.022,1.254,0.732,-0.707,0.025,1.439,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
1.082,-0.985,0.097,2.067,0.812,-0.736,0.076,1.548,0.624,-0.53,0.094,1.154,0.716,-0.662,0.054,1.378,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.98,-0.916,0.064,1.896,1.119,-1.155,-0.036,2.274,1.012,-1.044,-0.032,2.056,0.72,-0.77,-0.05,1.49,0.578,-0.584,-0.006,1.162,0.698,-0.741,-0.043,1.439
0.656,-0.504,0.152,1.16,0.688,-0.592,0.096,1.28,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.94,-0.89,0.05,1.83,1.121,-1.14,-0.019,2.261
1.048,-1.016,0.032,2.064,0.81,-0.768,0.042,1.578,0.656,-0.568,0.088,1.224,0.75,-0.733,0.017,1.483,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.636,-0.538,0.098,1.174,0.66,-0.686,-0.026,1.346,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006,0.814,-0.939,-0.125,1.753,1.048,-1.152,-0.104,2.2
0.976,-0.978,-0.002,1.954,0.748,-0.7,0.048,1.448,0.664,-0.534,0.13,1.198,0.744,-0.735,0.009,1.479,-0.001,-0.004,-0.005,0.003,0.002,-0.002,0.0,0.004
0.554,-0.538,0.016,1.092,0.67,-0.625,0.045,1.295,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006,0.878,-0.867,0.011,1.745,1.114,-1.04,0.074,2.154
1.036,-1.05,-0.014,2.086,0.734,-0.834,-0.1,1.568,0.568,-0.708,-0.14,1.276,0.716,-0.752,-0.036,1.468,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
0.875,-1.038,-0.163,1.913,1.086,-1.194,-0.108,2.28,0.946,-1.112,-0.166,2.058,0.728,-0.83,-0.102,1.558,0.533,-0.612,-0.079,1.145,0.64,-0.735,-0.095,1.375
0.994,-0.984,0.01,1.978,0.75,-0.734,0.016,1.484,0.57,-0.572,-0.002,1.142,0.706,-0.712,-0.006,1.418,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.564,-0.584,-0.02,1.148,0.704,-0.69,0.014,1.394,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.86,-0.87,-0.01,1.73,1.111,-1.121,-0.01,2.232
0.828,-0.92,-0.092,1.748,1.085,-1.104,-0.019,2.189,0.986,-1.004,-0.018,1.99,0.663,-0.728,-0.065,1.391,0.472,-0.587,-0.115,1.059,0.572,-0.695,-0.123,1.267
1.132,-1.135,-0.003,2.267,0.984,-1.018,-0.034,2.002,0.636,-0.745,-0.109,1.381,0.394,-0.552,-0.158,0.946,0.612,-0.712,-0.1,1.324,0.002,-0.003,-0.001,0.005
0.812,-0.792,0.02,1.604,0.667,-0.488,0.179,1.155,0.661,-0.64,0.021,1.301,0.004,-0.002,0.002,0.006,0.001,-0.003,-0.002,0.004,0.923,-0.902,0.021,1.825
1.022,-1.04,-0.018,2.062,0.738,-0.74,-0.002,1.478,0.59,-0.53,0.06,1.12,0.652,-0.622,0.03,1.274,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.01,-1.02,-0.01,2.03,0.772,-0.662,0.11,1.434,0.651,-0.506,0.145,1.157,0.724,-0.644,0.08,1.368,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
