max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
1.143,-1.054,0.089,2.197,1.466,-1.351,0.115,2.817,1.308,-1.206,0.102,2.514,1.071,-0.928,0.143,1.999,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
1.202,-1.218,-0.016,2.42,0.954,-0.98,-0.026,1.934,0.003,-0.002,0.001,0.005,0.001,-0.003,-0.002,0.004,0.694,-0.76,-0.066,1.454,0.8,-0.848,-0.048,1.648
0.789,-0.778,0.011,1.567,0.85,-0.819,0.031,1.669,1.103,-1.139,-0.036,2.242,1.382,-1.429,-0.047,2.811,1.19,-1.228,-0.038,2.418,0.958,-1.046,-0.088,2.004
1.157,-1.054,0.103,2.211,1.438,-1.298,0.14,2.736,1.25,-1.108,0.142,2.358,1.071,-0.995,0.076,2.066,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
1.006,-1.109,-0.103,2.115,1.31,-1.385,-0.075,2.695,1.161,-1.234,-0.073,2.395,0.91,-1.004,-0.094,1.914,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.758,-0.838,-0.08,1.596,0.793,-0.902,-0.109,1.695,1.118,-1.183,-0.065,2.301,1.452,-1.454,-0.002,2.906,1.177,-1.258,-0.081,2.435,1.004,-1.044,-0.04,2.048
1.136,-1.034,0.102,2.17,1.435,-1.334,0.101,2.769,1.286,-1.143,0.143,2.429,1.014,-0.926,0.088,1.94,-0.002,-0.004,-0.006,0.002,0.001,-0.004,-0.003,0.005
1.094,-1.118,-0.024,2.212,1.424,-1.482,-0.058,2.906,1.154,-1.294,-0.14,2.448,0.868,-1.028,-0.16,1.896,0.001,-0.003,-0.002,0.004,0.003,-0.002,0.001,0.005
1.21,-1.29,-0.08,2.5,0.968,-0.998,-0.03,1.966,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.714,-0.796,-0.082,1.51,0.762,-0.868,-0.106,1.63
1.12,-1.089,0.031,2.209,1.433,-1.33,0.103,2.763,1.335,-1.142,0.193,2.477,1.052,-0.948,0.104,2.0,0.003,-0.003,0.0,0.006,0.003,-0.004,-0.001,0.007
1.117,-1.086,0.031,2.203,1.426,-1.382,0.044,2.808,1.238,-1.208,0.03,2.446,0.962,-0.922,0.04,1.884,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
1.147,-1.077,0.07,2.224,1.45,-1.318,0.132,2.768,1.184,-1.142,0.042,2.326,0.962,-0.974,-0.012,1.936,0.004,-0.003,0.001,0.007,0.002,-0.004,-0.002,0.006
1.094,-1.088,0.006,2.182,1.416,-1.422,-0.006,2.838,1.228,-1.272,-0.044,2.5,0.924,-1.042,-0.118,1.966,-0.001,-0.006,-0.007,0.005,0.002,-0.003,-0.001,0.005
1.05,-1.138,-0.088,2.188,1.314,-1.425,-0.111,2.739,1.139,-1.214,-0.075,2.353,0.942,-1.034,-0.092,1.976,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.793,-0.731,0.062,1.524,0.812,-0.774,0.038,1.586,1.132,-1.024,0.108,2.156,1.421,-1.318,0.103,2.739,1.268,-1.182,0.086,2.45,1.0,-0.984,0.016,1.984
1.145,-1.11,0.035,2.255,1.372,-1.347,0.025,2.719,1.226,-1.214,0.012,2.44,0.966,-0.958,0.008,1.924,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.028,-1.11,-0.082,2.138,1.36,-1.381,-0.021,2.741,1.163,-1.226,-0.063,2.389,0.912,-0.939,-0.027,1.851,0.003,-0.002,0.001,0.005,0.002,-0.002,0.0,0.004
0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005,0.75,-0.714,0.036,1.464,0.796,-0.84,-0.044,1.636,1.042,-1.052,-0.01,2.094,1.43,-1.335,0.095,2.765
1.132,-1.107,0.025,2.239,1.474,-1.333,0.141,2.807,1.25,-1.172,0.078,2.422,1.012,-1.024,-0.012,2.036,0.003,-0.001,0.002,0.004,0.001,-0.004,-0.003,0.005
1.248,-1.108,0.14,2.356,0.988,-0.969,0.019,1.957,0.0,-0.004,-0.004,0.004,0.003,-0.003,0.0,0.006,0.832,-0.76,0.072,1.592,0.868,-0.823,0.045,1.691
1.129,-1.022,0.107,2.151,1.413,-1.322,0.091,2.735,1.248,-1.032,0.216,2.28,1.02,-0.956,0.064,1.976,0.001,-0.004,-0.003,0.005,0.001,-0.002,-0.001,0.003
0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.768,-0.758,0.01,1.526,0.826,-0.823,0.003,1.649,1.192,-1.13,0.062,2.322,1.42,-1.386,0.034,2.806
1.1,-1.157,-0.057,2.257,1.372,-1.381,-0.009,2.753,1.242,-1.14,0.102,2.382,1.034,-1.0,0.034,2.034,0.004,-0.002,0.002,0.006,0.001,-0.003,-0.002,0.004
1.156,-1.062,0.094,2.218,1.468,-1.409,0.059,2.877,1.262,-1.164,0.098,2.426,1.018,-0.983,0.035,2.001,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
1.106,-1.054,0.052,2.16,1.387,-1.33,0.057,2.717,1.204,-1.178,0.026,2.382,1.012,-1.006,0.006,2.018,0.001,-0.005,-0.004,0.006,0.003,-0.004,-0.001,0.007
1.153,-1.04,0.113,2.193,1.364,-1.346,0.018,2.71,1.256,-1.156,0.1,2.412,1.006,-0.954,0.052,1.96,-0.002,-0.006,-0.008,0.004,0.002,-0.003,-0.001,0.005
1.036,-1.131,-0.095,2.167,1.314,-1.364,-0.05,2.678,1.162,-1.12,0.042,2.282,0.966,-0.94,0.026,1.906,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.111,-1.062,0.049,2.173,1.446,-1.377,0.069,2.823,1.144,-1.228,-0.084,2.372,0.942,-1.004,-0.062,1.946,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005
0.744,-0.78,-0.036,1.524,0.804,-0.833,-0.029,1.637,1.028,-1.135,-0.107,2.163,1.339,-1.413,-0.074,2.752,1.168,-1.232,-0.064,2.4,0.912,-1.052,-0.14,1.964
1.081,-1.092,-0.011,2.173,1.374,-1.29,0.084,2.664,1.22,-1.151,0.069,2.371,0.911,-0.955,-0.044,1.866,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,0.763,-0.728,0.035,1.491,0.881,-0.776,0.105,1.657,1.121,-1.152,-0.031,2.273,1.425,-1.388,0.037,2.813
1.154,-1.274,-0.12,2.428,1.014,-1.058,-0.044,2.072,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.7,-0.863,-0.163,1.563,0.777,-0.88,-0.103,1.657
1.074,-1.111,-0.037,2.185,1.401,-1.414,-0.013,2.815,1.179,-1.308,-0.129,2.487,1.002,-1.004,-0.002,2.006,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.091,-1.085,0.006,2.176,1.355,-1.377,-0.022,2.732,1.158,-1.192,-0.034,2.35,0.97,-1.01,-0.04,1.98,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
1.024,-1.09,-0.066,2.114,1.362,-1.391,-0.029,2.753,1.127,-1.22,-0.093,2.347,0.925,-0.998,-0.073,1.923,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.252,-1.156,0.096,2.408,0.964,-0.971,-0.007,1.935,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005,0.82,-0.726,0.094,1.546,0.862,-0.76,0.102,1.622
1.024,-1.182,-0.158,2.206,1.324,-1.379,-0.055,2.703,1.186,-1.178,0.008,2.364,1.048,-0.971,0.077,2.019,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.726,-0.727,-0.001,1.453,0.838,-0.804,0.034,1.642,1.107,-1.058,0.049,2.165,1.387,-1.322,0.065,2.709,1.183,-1.204,-0.021,2.387,1.002,-0.928,0.074,1.93
1.072,-1.099,-0.027,2.171,1.394,-1.351,0.043,2.745,1.226,-1.179,0.047,2.405,1.066,-0.944,0.122,2.01,-0.001,-0.005,-0.006,0.004,0.001,-0.003,-0.002,0.004
0.759,-0.764,-0.005,1.523,0.789,-0.832,-0.043,1.621,1.104,-1.081,0.023,2.185,1.288,-1.348,-0.06,2.636,1.129,-1.22,-0.091,2.349,1.028,-1.032,-0.004,2.06
14.336,-0.97,13.366,15.306,16.384,-1.327,15.057,17.711,1.095,-8.193,-7.098,9.288,0.808,-12.288,-11.48,13.096,1.121,-0.004,1.117,1.125,1.462,-0.004,1.458,1.466
1.16,-1.204,-0.044,2.364,0.952,-0.949,0.003,1.901,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005,0.688,-0.742,-0.054,1.43,0.806,-0.794,0.012,1.6
1.254,-1.169,0.085,2.423,0.944,-0.975,-0.031,1.919,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.746,-0.772,-0.026,1.518,0.848,-0.908,-0.06,1.756
1.024,-1.06,-0.036,2.084,1.318,-1.363,-0.045,2.681,1.184,-1.181,0.003,2.365,0.998,-0.989,0.009,1.987,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.754,-0.754,0.0,1.508,0.785,-0.774,0.011,1.559,1.032,-1.038,-0.006,2.07,1.377,-1.366,0.011,2.743,1.196,-1.14,0.056,2.336,0.908,-0.967,-0.059,1.875
0.774,-0.758,0.016,1.532,0.811,-0.853,-0.042,1.664,1.08,-1.088,-0.008,2.168,1.374,-1.337,0.037,2.711,1.216,-1.102,0.114,2.318,0.942,-0.934,0.008,1.876
1.48,-1.435,0.045,2.915,1.23,-1.244,-0.014,2.474,1.046,-1.0,0.046,2.046,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.724,-0.828,-0.104,1.552
1.208,-1.19,0.018,2.398,1.018,-0.951,0.067,1.969,0.001,-0.005,-0.004,0.006,0.001,-0.003,-0.002,0.004,0.792,-0.727,0.065,1.519,0.769,-0.794,-0.025,1.563
1.103,-1.081,0.022,2.184,1.36,-1.397,-0.037,2.757,1.14,-1.26,-0.12,2.4,0.962,-1.092,-0.13,2.054,0.002,-0.005,-0.003,0.007,0.002,-0.003,-0.001,0.005
1.084,-1.16,-0.076,2.244,1.412,-1.372,0.04,2.784,1.278,-1.224,0.054,2.502,1.002,-1.0,0.002,2.002,0.002,-0.002,0.0,0.004,0.003,-0.003,0.0,0.006
1.103,-1.182,-0.079,2.285,1.337,-1.402,-0.065,2.739,1.171,-1.212,-0.041,2.383,0.896,-1.036,-0.14,1.932,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
1.042,-1.102,-0.06,2.144,1.36,-1.352,0.008,2.712,1.112,-1.196,-0.084,2.308,0.919,-1.036,-0.117,1.955,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.178,-1.048,0.13,2.226,1.402,-1.339,0.063,2.741,1.214,-1.162,0.052,2.376,0.984,-0.967,0.017,1.951,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.095,-1.08,0.015,2.175,1.398,-1.355,0.043,2.753,1.244,-1.216,0.028,2.46,1.091,-1.028,0.063,2.119,0.002,-0.002,0.0,0.004,0.003,-0.002,0.001,0.005
1.104,-1.123,-0.019,2.227,1.403,-1.444,-0.041,2.847,1.244,-1.208,0.036,2.452,1.022,-0.989,0.033,2.011,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.114,-1.098,0.016,2.212,1.304,-1.434,-0.13,2.738,1.079,-1.276,-0.197,2.355,0.925,-1.024,-0.099,1.949,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
1.056,-1.161,-0.105,2.217,1.314,-1.516,-0.202,2.83,1.157,-1.316,-0.159,2.473,0.889,-1.077,-0.188,1.966,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
1.218,-1.168,0.05,2.386,0.933,-1.002,-0.069,1.935,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.742,-0.772,-0.03,1.514,0.798,-0.812,-0.014,1.61
1.083,-1.062,0.021,2.145,1.323,-1.399,-0.076,2.722,1.212,-1.214,-0.002,2.426,0.944,-0.998,-0.054,1.942,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.762,-0.818,-0.056,1.58,0.872,-0.871,0.001,1.743,1.159,-1.139,0.02,2.298,1.392,-1.377,0.015,2.769
1.202,-1.064,0.138,2.266,1.446,-1.351,0.095,2.797,1.262,-1.224,0.038,2.486,1.016,-0.99,0.026,2.006,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.118,-1.129,-0.011,2.247,0.96,-0.914,0.046,1.874,-0.001,-0.004,-0.005,0.003,0.001,-0.004,-0.003,0.005,0.704,-0.737,-0.033,1.441,0.8,-0.784,0.016,1.584
1.052,-1.082,-0.03,2.134,1.357,-1.326,0.031,2.683,1.238,-1.149,0.089,2.387,1.022,-0.958,0.064,1.98,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.094,-1.064,0.03,2.158,1.356,-1.394,-0.038,2.75,1.182,-1.226,-0.044,2.408,0.964,-0.961,0.003,1.925,0.003,-0.003,0.0,0.006,0.001,-0.003,-0.002,0.004
0.724,-0.823,-0.099,1.547,0.846,-0.892,-0.046,1.738,1.064,-1.076,-0.012,2.14,1.376,-1.425,-0.049,2.801,1.179,-1.256,-0.077,2.435,1.032,-0.991,0.041,2.023
0.757,-0.762,-0.005,1.519,0.763,-0.794,-0.031,1.557,1.052,-1.079,-0.027,2.131,1.337,-1.356,-0.019,2.693,1.244,-1.153,0.091,2.397,0.952,-0.942,0.01,1.894
1.135,-1.078,0.057,2.213,1.427,-1.428,-0.001,2.855,1.246,-1.264,-0.018,2.51,1.006,-0.977,0.029,1.983,0.0,-0.004,-0.004,0.004,0.003,-0.002,0.001,0.005
0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.782,-0.731,0.051,1.513,0.794,-0.862,-0.068,1.656,1.032,-1.118,-0.086,2.15,1.347,-1.464,-0.117,2.811
0.844,-0.784,0.06,1.628,0.86,-0.831,0.029,1.691,1.137,-1.154,-0.017,2.291,1.448,-1.403,0.045,2.851,1.254,-1.278,-0.024,2.532,1.01,-1.052,-0.042,2.062
1.058,-1.106,-0.048,2.164,1.313,-1.431,-0.118,2.744,1.204,-1.256,-0.052,2.46,0.915,-0.938,-0.023,1.853,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
1.163,-1.188,-0.025,2.351,1.419,-1.44,-0.021,2.859,1.246,-1.232,0.014,2.478,0.988,-0.991,-0.003,1.979,0.003,-0.002,0.001,0.005,0.001,-0.003,-0.002,0.004
0.826,-0.758,0.068,1.584,0.956,-0.802,0.154,1.758,1.068,-1.08,-0.012,2.148,1.352,-1.433,-0.081,2.785,1.284,-1.176,0.108,2.46,0.948,-1.036,-0.088,1.984
0.698,-0.733,-0.035,1.431,0.746,-0.792,-0.046,1.538,1.063,-1.139,-0.076,2.202,1.367,-1.466,-0.099,2.833,1.107,-1.234,-0.127,2.341,0.964,-0.956,0.008,1.92
1.177,-1.236,-0.059,2.413,1.083,-0.989,0.094,2.072,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.767,-0.788,-0.021,1.555,0.818,-0.819,-0.001,1.637
1.098,-1.104,-0.006,2.202,1.402,-1.379,0.023,2.781,1.264,-1.155,0.109,2.419,0.98,-0.956,0.024,1.936,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
1.129,-1.087,0.042,2.216,1.421,-1.405,0.016,2.826,1.246,-1.182,0.064,2.428,0.98,-1.052,-0.072,2.032,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.096,-1.004,0.092,2.1,1.454,-1.365,0.089,2.819,1.282,-1.11,0.172,2.392,0.984,-0.938,0.046,1.922,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
1.042,-1.099,-0.057,2.141,1.331,-1.425,-0.094,2.756,1.192,-1.262,-0.07,2.454,0.964,-0.989,-0.025,1.953,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.102,-1.157,-0.055,2.259,1.411,-1.44,-0.029,2.851,1.278,-1.24,0.038,2.518,0.99,-1.05,-0.06,2.04,0.003,-0.001,0.002,0.004,0.003,-0.002,0.001,0.005
1.106,-1.183,-0.077,2.289,1.41,-1.498,-0.088,2.908,1.24,-1.294,-0.054,2.534,1.05,-1.054,-0.004,2.104,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.764,-0.745,0.019,1.509,0.826,-0.788,0.038,1.614,1.108,-1.016,0.092,2.124,1.386,-1.346,0.04,2.732,1.179,-1.24,-0.061,2.419,0.994,-0.967,0.027,1.961
1.066,-1.072,-0.006,2.138,1.406,-1.364,0.042,2.77,1.162,-1.238,-0.076,2.4,0.968,-1.016,-0.048,1.984,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.757,-0.737,0.02,1.494,0.779,-0.826,-0.047,1.605,1.032,-1.08,-0.048,2.112,1.366,-1.417,-0.051,2.783,1.226,-1.117,0.109,2.343,0.962,-0.98,-0.018,1.942
1.254,-1.196,0.058,2.45,1.026,-0.979,0.047,2.005,0.005,-0.001,0.004,0.006,0.002,-0.003,-0.001,0.005,0.781,-0.758,0.023,1.539,0.806,-0.752,0.054,1.558
1.101,-1.212,-0.111,2.313,1.428,-1.436,-0.008,2.864,1.288,-1.266,0.022,2.554,1.01,-1.028,-0.018,2.038,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.75,-0.814,-0.064,1.564,0.868,-0.804,0.064,1.672,1.127,-1.116,0.011,2.243,1.408,-1.399,0.009,2.807,1.19,-1.244,-0.054,2.434,1.004,-0.969,0.035,1.973
1.077,-1.141,-0.064,2.218,1.373,-1.389,-0.016,2.762,1.188,-1.16,0.028,2.348,0.994,-1.002,-0.008,1.996,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005
0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006,0.742,-0.682,0.06,1.424,0.826,-0.722,0.104,1.548,1.084,-1.073,0.011,2.157,1.357,-1.356,0.001,2.713
1.072,-1.096,-0.024,2.168,1.431,-1.348,0.083,2.779,1.254,-1.216,0.038,2.47,1.036,-0.964,0.072,2.0,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.132,-1.105,0.027,2.237,1.466,-1.466,0.0,2.932,1.238,-1.25,-0.012,2.488,0.898,-1.03,-0.132,1.928,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005
1.236,-1.248,-0.012,2.484,0.938,-1.034,-0.096,1.972,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.77,-0.83,-0.06,1.6,0.776,-0.826,-0.05,1.602
1.091,-1.103,-0.012,2.194,1.419,-1.35,0.069,2.769,1.218,-1.173,0.045,2.391,0.928,-0.939,-0.011,1.867,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.795,-0.75,0.045,1.545,0.838,-0.812,0.026,1.65,1.151,-1.062,0.089,2.213,1.421,-1.438,-0.017,2.859
1.234,-1.208,0.026,2.442,1.028,-1.01,0.018,2.038,-0.001,-0.006,-0.007,0.005,0.001,-0.004,-0.003,0.005,0.793,-0.829,-0.036,1.622,0.86,-0.832,0.028,1.692
1.097,-1.012,0.085,2.109,1.333,-1.288,0.045,2.621,1.178,-1.149,0.029,2.327,0.964,-0.946,0.018,1.91,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
1.091,-1.114,-0.023,2.205,1.389,-1.397,-0.008,2.786,1.25,-1.156,0.094,2.406,0.99,-0.986,0.004,1.976,-0.001,-0.004,-0.005,0.003,0.002,-0.004,-0.002,0.006
1.141,-1.117,0.024,2.258,1.47,-1.41,0.06,2.88,1.202,-1.28,-0.078,2.482,0.976,-0.991,-0.015,1.967,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.818,-0.873,-0.055,1.691,0.82,-0.851,-0.031,1.671,1.131,-1.184,-0.053,2.315,1.438,-1.536,-0.098,2.974,1.24,-1.296,-0.056,2.536,1.062,-0.998,0.064,2.06
1.074,-1.084,-0.01,2.158,1.36,-1.366,-0.006,2.726,1.156,-1.214,-0.058,2.37,0.98,-0.977,0.003,1.957,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
1.104,-1.119,-0.015,2.223,1.427,-1.382,0.045,2.809,1.274,-1.194,0.08,2.468,1.094,-1.01,0.084,2.104,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.758,-0.81,-0.052,1.568,0.81,-0.81,0.0,1.62,1.058,-1.006,0.052,2.064,1.377,-1.371,0.006,2.748
1.208,-1.173,0.035,2.381,0.994,-0.961,0.033,1.955,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.74,-0.74,0.0,1.48,0.748,-0.808,-0.06,1.556
1.091,-1.067,0.024,2.158,1.387,-1.402,-0.015,2.789,1.26,-1.165,0.095,2.425,1.022,-0.963,0.059,1.985,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.23,-1.232,-0.002,2.462,0.948,-1.034,-0.086,1.982,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.801,-0.796,0.005,1.597,0.824,-0.82,0.004,1.644
1.177,-1.095,0.082,2.272,0.927,-0.981,-0.054,1.908,0.004,-0.001,0.003,0.005,0.002,-0.003,-0.001,0.005,0.732,-0.725,0.007,1.457,0.779,-0.75,0.029,1.529
1.044,-1.068,-0.024,2.112,1.33,-1.367,-0.037,2.697,1.228,-1.166,0.062,2.394,0.938,-0.967,-0.029,1.905,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
0.773,-0.705,0.068,1.478,0.832,-0.89,-0.058,1.722,1.145,-1.173,-0.028,2.318,1.438,-1.42,0.018,2.858,1.155,-1.208,-0.053,2.363,0.996,-0.924,0.072,1.92
0.688,-0.798,-0.11,1.486,0.796,-0.843,-0.047,1.639,1.1,-1.101,-0.001,2.201,1.422,-1.448,-0.026,2.87,1.179,-1.23,-0.051,2.409,1.044,-1.022,0.022,2.066
1.119,-1.07,0.049,2.189,1.36,-1.375,-0.015,2.735,1.29,-1.141,0.149,2.431,0.964,-0.977,-0.013,1.941,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.805,-0.764,0.041,1.569,0.83,-0.778,0.052,1.608,1.136,-1.089,0.047,2.225,1.326,-1.428,-0.102,2.754,1.171,-1.228,-0.057,2.399,1.008,-1.048,-0.04,2.056
1.113,-1.137,-0.024,2.25,1.336,-1.399,-0.063,2.735,1.204,-1.188,0.016,2.392,1.002,-0.932,0.07,1.934,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.122,-1.153,-0.031,2.275,1.343,-1.436,-0.093,2.779,1.222,-1.175,0.047,2.397,0.921,-0.971,-0.05,1.892,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.26,-1.266,-0.006,2.526,1.002,-0.959,0.043,1.961,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.773,-0.806,-0.033,1.579,0.816,-0.873,-0.057,1.689
1.143,-1.276,-0.133,2.419,0.914,-0.949,-0.035,1.863,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.696,-0.806,-0.11,1.502,0.766,-0.826,-0.06,1.592
1.089,-1.14,-0.051,2.229,1.373,-1.442,-0.069,2.815,1.292,-1.163,0.129,2.455,0.95,-0.947,0.003,1.897,-0.002,-0.005,-0.007,0.003,0.003,-0.002,0.001,0.005
1.077,-1.099,-0.022,2.176,1.418,-1.336,0.082,2.754,1.134,-1.188,-0.054,2.322,1.004,-0.958,0.046,1.962,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.117,-1.115,0.002,2.232,1.421,-1.367,0.054,2.788,1.26,-1.172,0.088,2.432,1.014,-0.954,0.06,1.968,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.056,-1.086,-0.03,2.142,1.421,-1.367,0.054,2.788,1.246,-1.236,0.01,2.482,1.028,-1.008,0.02,2.036,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
1.226,-1.142,0.084,2.368,0.948,-0.97,-0.022,1.918,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.799,-0.752,0.047,1.551,0.818,-0.75,0.068,1.568
0.773,-0.762,0.011,1.535,0.816,-0.854,-0.038,1.67,1.152,-1.14,0.012,2.292,1.472,-1.431,0.041,2.903,1.254,-1.204,0.05,2.458,1.014,-1.03,-0.016,2.044
0.726,-0.835,-0.109,1.561,0.828,-0.894,-0.066,1.722,1.198,-1.03,0.168,2.228,1.408,-1.339,0.069,2.747,1.204,-1.204,0.0,2.408,0.972,-1.01,-0.038,1.982
1.088,-1.103,-0.015,2.191,1.438,-1.372,0.066,2.81,1.236,-1.23,0.006,2.466,0.952,-0.963,-0.011,1.915,-0.002,-0.006,-0.008,0.004,0.002,-0.002,0.0,0.004
1.162,-1.068,0.094,2.23,1.409,-1.34,0.069,2.749,1.226,-1.177,0.049,2.403,1.01,-0.916,0.094,1.926,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.17,-1.174,-0.004,2.344,0.946,-0.975,-0.029,1.921,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.785,-0.719,0.066,1.504,0.808,-0.78,0.028,1.588
1.118,-1.101,0.017,2.219,1.418,-1.361,0.057,2.779,1.169,-1.216,-0.047,2.385,0.992,-0.951,0.041,1.943,0.003,-0.004,-0.001,0.007,0.003,-0.003,0.0,0.006
1.133,-1.091,0.042,2.224,1.396,-1.442,-0.046,2.838,1.288,-1.204,0.084,2.492,0.996,-0.979,0.017,1.975,0.003,-0.004,-0.001,0.007,0.004,-0.002,0.002,0.006
0.765,-0.782,-0.017,1.547,0.822,-0.831,-0.009,1.653,1.074,-1.125,-0.051,2.199,1.387,-1.421,-0.034,2.808,1.194,-1.246,-0.052,2.44,0.99,-0.992,-0.002,1.982
1.076,-1.083,-0.007,2.159,1.321,-1.334,-0.013,2.655,1.159,-1.204,-0.045,2.363,1.004,-0.984,0.02,1.988,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.198,-1.206,-0.008,2.404,0.938,-0.958,-0.02,1.896,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006,0.801,-0.782,0.019,1.583,0.803,-0.786,0.017,1.589
1.05,-1.077,-0.027,2.127,1.351,-1.446,-0.095,2.797,1.185,-1.202,-0.017,2.387,0.881,-1.004,-0.123,1.885,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.1,-1.13,-0.03,2.23,1.326,-1.414,-0.088,2.74,1.122,-1.262,-0.14,2.384,0.936,-1.006,-0.07,1.942,0.003,-0.002,0.001,0.005,0.003,-0.004,-0.001,0.007
